"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logP"
"LOC114186921",1648.00696064,3.4505361871319,0.599020985573282,5.76029266124898,8.39682174952854e-09,1.46645510690071e-06,8.07588506606127
"LOC114167128",153.716907795346,3.5758361965364,0.622269265476412,5.74644514027014,9.11391817862078e-09,1.5783161834035e-06,8.04029487467095
"LOC114169624",614.562759765738,-1.84314992964418,0.320950465304711,-5.74278628290596,9.31312396650928e-09,1.59937382251519e-06,8.03090461613532
"LOC114187267",1050.32814316251,6.26916049880824,1.09612064656004,5.71940736494908,1.06896233497138e-08,1.82059304124713e-06,7.97103759694489
"LOC114163775",1223.94667073228,-1.07803985910507,0.188655053304363,-5.71434393207501,1.10128065758944e-08,1.84532273712121e-06,7.95810198846721
"LOC114168700",358.29582972206,3.79368117340226,0.663889424612852,5.71432686341487,1.10139119111951e-08,1.84532273712121e-06,7.95805840130987
"LOC114163210",5152.60207158259,-1.03292150559656,0.180958070469485,-5.70807095210902,1.14263789868476e-08,1.89899046903997e-06,7.94209137548228
"LOC114170383",86.2117677201009,7.96833851385571,1.39865481096731,5.69714446436202,1.21830691291856e-08,2.00854950891405e-06,7.91424329150904
"LOC114166279",161.371372872535,5.42132387685073,0.952578381867036,5.69121027733701,1.26142047320605e-08,2.06312326284368e-06,7.89914012456494
"LOC114184936",3164.06233785034,2.0720034279529,0.364515081637546,5.68427352482821,1.31369880640954e-08,2.131709055314e-06,7.88150419467601
"LOC114173953",295.080245283301,1.40649856404993,0.247691553268684,5.67842764716417,1.35938510439316e-08,2.18861001807299e-06,7.86665749321565
"LOC114185032",263.538598504239,2.22797071162177,0.392790166276617,5.67216519889337,1.41003903599975e-08,2.2525646863475e-06,7.8507688640222
"LOC114183635",63.0899788680504,2.198099227401,0.387936286163616,5.6661346355054,1.46054778769252e-08,2.31530529298211e-06,7.83548422876805
"LOC114179024",33.833047127183,8.49351245230477,1.50254232088124,5.65276088018829,1.57890891920805e-08,2.48382862649156e-06,7.80164292193993
"LOC114187931",1224.25871858246,3.31016127460516,0.586230356818857,5.64651972744563,1.63728385930283e-08,2.55614740700854e-06,7.78587601952409
"LOC114176701",435.872808228635,3.35524360036446,0.594602324463842,5.64283633332566,1.67271341742514e-08,2.58294488285995e-06,7.7765784594513
"LOC114168664",190.002090326138,3.97828149522553,0.705101794475199,5.64213781101852,1.67951579145591e-08,2.58294488285995e-06,7.77481590839873
"LOC114169933",2933.45702669752,2.46065372490623,0.436351837572508,5.63915059598517,1.7089103290348e-08,2.60868326375919e-06,7.76728072524128
"LOC114193790",8385.93805848256,-1.5049380324453,0.267010256811083,-5.63625551474634,1.73787466978309e-08,2.63339126433015e-06,7.75998154675055
"LOC114166863",258.911539378342,3.64071970305986,0.649188895096791,5.60810533044784,2.04553530509079e-08,3.07696288812489e-06,7.68919302035833
"LOC114192141",671.558567563054,2.81375945360517,0.501888243093826,5.60634661664937,2.06641932984409e-08,3.08585286590051e-06,7.68478154430795
"LOC114194010",37.7384942442889,-3.13803073281519,0.561633988131954,-5.58732341547306,2.30596038871833e-08,3.41879364681348e-06,7.63714815719258
"LOC114178914",793.80856261005,-1.32670803925263,0.237572763252719,-5.58442820249279,2.3447035531936e-08,3.45140363030098e-06,7.62991205842892
"LOC114183448",101.735371870084,4.48080594991546,0.803788052691584,5.57461128578724,2.48083176603729e-08,3.62588517975152e-06,7.6054026857717
"LOC114187936",434.66755304774,3.16038715260923,0.567729627012598,5.56671169204121,2.59591367190452e-08,3.76736541905692e-06,7.58570975425953
"LOC114168988",181.944052711625,3.80649226579502,0.683964889781804,5.56533284480341,2.61652493410492e-08,3.77072348545693e-06,7.58227512230686
"LOC114164215",107.770969309444,3.54414910029085,0.637013136571666,5.56369860653906,2.64115953259483e-08,3.77979275331348e-06,7.57820536553556
"LOC114179221",361.895778007794,-1.24067326302959,0.223165972713181,-5.55941951161227,2.70673385316214e-08,3.84692215489417e-06,7.56755444529544
"LOC114188722",378.575050344241,2.55396780170905,0.460593412805437,5.54495077589807,2.94036878410919e-08,4.15035067828234e-06,7.5315981965064
"LOC114179594",64.4872254590864,-2.32582448463275,0.419766312029377,-5.54076022296419,3.01161347383286e-08,4.22199526998284e-06,7.52120076851166
"LOC114178406",134.21800560323,-2.09796964869116,0.379428964264896,-5.52928175305689,3.21544555290016e-08,4.47729067257882e-06,7.49275883992205
"LOC114174328",177.279783878304,-2.70243080864631,0.489701737897743,-5.51852403107178,3.41858728877065e-08,4.69761934456318e-06,7.46615332652965
"LOC114181604",1502.59595386554,3.99855847000179,0.724574873919464,5.518488998069,3.41926873876396e-08,4.69761934456318e-06,7.46606676431729
"LOC114186267",4236.61154137899,2.03723808497748,0.369508221920638,5.51337687261268,3.52013329782488e-08,4.80416602659438e-06,7.4534408906657
"LOC114196090",169.220845878987,4.31154006384479,0.783378241813106,5.50377816706506,3.71737248591814e-08,5.03997448617112e-06,7.42976391980989
"LOC114173753",303.299400809834,-2.43114920153606,0.442079435774967,-5.49934922277994,3.81195503725924e-08,5.13442937306134e-06,7.41885223059021
"LOC114182120",446.262428859739,-1.3017947737196,0.237082998223008,-5.49088202645004,3.99931434096447e-08,5.31728193152231e-06,7.39801445953711
"LOC114192454",40.1323451026303,8.73961605924326,1.59225100704598,5.48884316641597,4.04574637544311e-08,5.3445346990469e-06,7.39300134628049
"LOC114166036",211.576134546529,4.60502054717228,0.841954616555824,5.46944034348311,4.51458843571045e-08,5.92590054032618e-06,7.3453818352169
"LOC114185181",3540.99463745986,3.85207978524289,0.705197220429758,5.46241487295621,4.69700787717375e-08,6.1263252109365e-06,7.32817871147734
"LOC114192450",45.8009016755047,2.83713521669839,0.521501902014244,5.44031614408359,5.31861035678036e-08,6.89345422846098e-06,7.27420182507679
"LOC114179943",53.3351377293149,6.29445137545194,1.15834291192034,5.43401380599534,5.51003148644947e-08,7.02099386787107e-06,7.25884591941461
"LOC114185083",898.785162163687,3.08310941013448,0.567255487500577,5.43513368855925,5.47553633414462e-08,7.02099386787107e-06,7.26157333483462
"LOC114189641",244.51456482471,-2.1266245001268,0.391375672900482,-5.43371662414888,5.51922072299647e-08,7.02099386787107e-06,7.25812223741461
"LOC114177801",335.792131257402,3.40234952436398,0.627003543858988,5.42636410541432,5.75135762927653e-08,7.27140969473195e-06,7.24022962638726
"LOC114166434",108.025675855769,5.44734319840529,1.00412959800364,5.42494037546092,5.79738889391024e-08,7.28491404425013e-06,7.23676756579891
"LOC114183040",106.135118976084,2.80450253378392,0.518154546131234,5.41248273265872,6.21568503212893e-08,7.76320225103715e-06,7.20651100068624
"LOC114184888",539.164001207403,2.3299535767826,0.431251547658602,5.40277151336069,6.56190234913331e-08,8.146246000659e-06,7.18297023684971
"LOC114166837",113.611492493104,3.35334077659801,0.621507741737531,5.39549317153022,6.83355916580266e-08,8.43269384963241e-06,7.16535304105299
"LOC114193078",50.7583689622002,4.85389773239969,0.902706527668239,5.3770495544523,7.57163393907683e-08,9.28787096526758e-06,7.12081039075709
"LOC114177248",2606.2578482087,1.41965157760375,0.264132598913023,5.3747685194709,7.66811297422101e-08,9.35056048359448e-06,7.11531149729119
"LOC114186759",1655.65285054705,3.47557058277177,0.646911600350028,5.37255875592774,7.76271227959032e-08,9.41023380339985e-06,7.10998651041032
"LOC114179417",376.126133283993,3.68169682944575,0.686419164643482,5.36362767691368,8.15669484774271e-08,9.83000979077672e-06,7.08848578489407
"LOC114176582",518.115249850562,6.91144572054033,1.28919246540023,5.36106586567325,8.27323432279188e-08,9.87644298384305e-06,7.08232467497707
"LOC114185605",337.342065478514,3.25070391955614,0.606398044647613,5.36067678358886,8.29107451574557e-08,9.87644298384305e-06,7.08138918163084
"LOC114194502",752.675570186453,2.92963453178955,0.547150377504725,5.35434983185084,8.58645955950904e-08,1.01114147772778e-05,7.06618587117713
"LOC114193828",533.849555511646,1.93263901016951,0.360920675872407,5.35474728760825,8.56760748840068e-08,1.01114147772778e-05,7.06714043824604
"LOC114186210",222.571739410982,3.33927436062917,0.623780670800012,5.35328283953795,8.63726786287252e-08,1.01134554612544e-05,7.06362361165575
"LOC114188245",923.901262474034,3.57001745017211,0.667148525295635,5.35115842246691,8.73929707787769e-08,1.01751092757573e-05,7.05852349728271
