"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logP"
"LOC114193894",231.270165414546,1.251399790915,0.237292266521119,5.27366445296112,1.33726311884508e-07,1.0008308075788e-05,6.87378313288774
"LOC114172983",64.4940529457216,1.81188556544139,0.344616138688708,5.25769214505089,1.45874448393118e-07,1.06868442720677e-05,6.83602077317641
"LOC114190159",96.3124397760476,1.66882569849616,0.317533080658715,5.25559634616406,1.47545585885818e-07,1.07713454734748e-05,6.83107377873676
"LOC114183701",124.845608159763,1.71465702966052,0.326337171124534,5.25424984151189,1.48629008311173e-07,1.08125005137142e-05,6.82789641991606
"LOC114175898",47.7970229637666,2.29521827266181,0.438144237102777,5.23849928470795,1.61887603694377e-07,1.16145982153973e-05,6.79078640543591
"LOC114190573",196.436335538751,2.3471981619104,0.448582765013347,5.2324751305159,1.67255161798806e-07,1.19584566886115e-05,6.7766204702349
"LOC114173875",204.506017778511,1.53082947437486,0.293385724754916,5.21780490735757,1.81056019545251e-07,1.29008614474606e-05,6.74218703167642
"LOC114177032",20.6336573528858,4.73695824660227,0.912754980375535,5.18973694852187,2.10591368687787e-07,1.48527593793834e-05,6.67655943280905
"LOC114196116",60.7309086234784,2.06681167644792,0.398674226133111,5.18421192283909,2.16930160289824e-07,1.52481382263178e-05,6.66368006284589
"LOC114195411",16.439300937151,7.30000370480475,1.40895788009295,5.181136929603,2.20537515919022e-07,1.54495069232699e-05,6.65651752152164
"LOC114172985",139.870204356642,1.86585238618257,0.360306999690046,5.17850718356198,2.23668463369532e-07,1.54825725459786e-05,6.65039524589938
"LOC114192381",380.557358290803,1.16275883106875,0.224501927848381,5.1792821656927,2.22741341709081e-07,1.54825725459786e-05,6.65219916864261
"LOC114189844",712.200471449613,1.46846885492412,0.283660044036258,5.17686183090495,2.25649199246472e-07,1.55458848990798e-05,6.64656620330695
"LOC114183254",254.999117018485,1.56044934663786,0.301511309525407,5.17542558882479,2.27392045588562e-07,1.56142537970812e-05,6.6432247314575
"LOC114169879",60.7827030094127,1.95519467064923,0.378363530231788,5.16750298172622,2.37242183310048e-07,1.62370423222002e-05,6.62480808786268
"LOC114173343",453.71029796138,1.09642522215774,0.2123098303723,5.16426969130485,2.41379468817014e-07,1.64148809801077e-05,6.61729967275847
"LOC114181607",24.9229835465205,6.01206368068154,1.16602298034683,5.15604218957441,2.52224090207229e-07,1.70937277552169e-05,6.5982134358263
"LOC114168324",304.456518710631,1.82326739096375,0.353751680781623,5.15408827722089,2.54867866187991e-07,1.71611029899914e-05,6.59368491704921
"LOC114187609",54.8737292383925,3.14315317058,0.61053666588781,5.14818084841702,2.63024841025684e-07,1.7540047571732e-05,6.58000323321777
"LOC114186659",94.7980827015482,2.03846521112964,0.396630109568749,5.13946158385716,2.75526813049641e-07,1.83150507102582e-05,6.55983613113933
"LOC114183209",96.0072506163929,2.68655248429115,0.523808087159942,5.12888699152677,2.91460232010456e-07,1.92511796419351e-05,6.53542069372358
"LOC114177350",78.9040635893635,1.63222598110349,0.318352673838614,5.12709995937063,2.94239312905282e-07,1.93732377984408e-05,6.53129930225021
"LOC114190958",135.540517570869,2.21410423932728,0.432047856519983,5.12467358861871,2.98053640585463e-07,1.9562473331297e-05,6.52570556909865
"LOC114176401",325.12367474394,1.28050532330818,0.252759274119302,5.06610619044498,4.06035467951094e-07,2.59937659882783e-05,6.39143602833743
"LOC114186764",143.639469338522,1.52774191004711,0.302501691340488,5.05035824189002,4.40982263207234e-07,2.80583393525679e-05,6.35557887798371
"LOC114179685",202.114434546097,1.77333391070238,0.351425286898673,5.04611926578206,4.50874022692577e-07,2.84931316383746e-05,6.34594478604243
"LOC114181636",96.9772301376397,2.78394052052371,0.551747937833949,5.04567453655178,4.51924129609902e-07,2.84931316383746e-05,6.34493446974058
"LOC114192069",55.015359880839,2.29955259308628,0.455994494440185,5.04293938002341,4.58434518203321e-07,2.87294836919828e-05,6.33872268925002
"LOC114178706",17.7418883912299,7.40995720631183,1.47173362500113,5.03484943228512,4.78224573802257e-07,2.9879701148738e-05,6.32036811121373
"LOC114181298",18.3156226988262,4.55344078406796,0.905722887980849,5.0274105297472,4.97147309545672e-07,3.07846634595454e-05,6.30351490655124
"LOC114174883",33.5770476978455,4.83983323649087,0.963577154492512,5.02277706971983,5.09296480658123e-07,3.14433904349344e-05,6.29302932487632
"LOC114191865",558.316788197274,3.89294100669742,0.775386505752993,5.02064580414243,5.14980433320364e-07,3.1606734205497e-05,6.28820927166255
"LOC114176182",207.734113762315,1.43525384165418,0.285916683208686,5.01983244051069,5.1716571000986e-07,3.16474993013681e-05,6.28637027815975
"LOC114191882",390.218632009506,1.78067059059361,0.355259516045087,5.01230934055436,5.3780653423003e-07,3.26227485457435e-05,6.26937392549909
"LOC114192820",72.2967198371943,2.38026885799699,0.475258767736537,5.00836390527466,5.4894670525421e-07,3.32017010160439e-05,6.26046981718475
"LOC114178859",75.6263447160092,1.77570392001775,0.354836777396245,5.00428375279384,5.60701146137233e-07,3.38143421638587e-05,6.25126855615304
"LOC114187381",272.749905901947,1.32518067483032,0.264878561246934,5.00297445211099,5.64524247581125e-07,3.38507562904556e-05,6.24831739941745
"LOC114189764",40.3934261379677,2.31481750236908,0.463819499837145,4.9907722792635,6.01383630859987e-07,3.58220958122582e-05,6.22084839719315
"LOC114183149",140.202877745657,1.28794556011259,0.25837529810444,4.98478596662122,6.20304399830041e-07,3.66649242694995e-05,6.20739513836569
