Geneid,C-1H-RB1,C-1H-RB2,C-1H-RB3,T-1H-RB1,T-1H-RB2,T-1H-RB3
LOC114168889,0,0,0,0,0,0
LOC114173566,233,262,147,281,237,270
LOC114173389,104,140,94,295,146,250
LOC114174372,0,0,0,0,0,0
LOC114166164,0,0,0,0,0,0
LOC114173118,44,94,107,51,70,61
LOC114174373,0,0,0,0,0,0
LOC114167619,0,0,0,0,0,0
LOC114173492,1,0,0,2,0,0
LOC114173490,270,259,175,392,393,336
LOC114174374,0,0,0,0,0,0
LOC114174377,0,0,0,0,0,0
LOC114174378,0,0,0,0,0,0
LOC114174764,0,0,0,0,0,0
LOC114174379,0,0,0,0,0,0
LOC114174380,0,0,0,0,0,0
LOC114174381,0,0,0,0,0,0
LOC114174382,0,0,0,0,0,0
LOC114174383,0,0,0,0,0,0
LOC114174384,0,0,0,0,0,0
LOC114167091,0,0,0,0,0,0
LOC114173742,195,135,99,347,243,270
LOC114173028,0,0,0,0,0,0
LOC114173672,56,39,55,60,51,80
LOC114173671,51,19,21,23,31,35
LOC114174385,0,0,0,0,0,0
LOC114166266,253,112,189,181,166,244
LOC114174386,0,0,0,0,0,0
LOC114173361,606,626,457,972,686,862
LOC114173450,213,375,355,303,421,438
LOC114173385,330,220,179,367,282,350
LOC114173453,1011,973,729,1068,1024,1200
LOC114173181,4,4,4,10,17,10
LOC114172981,0,8,2,0,0,0
LOC114173784,527,610,353,860,558,818
LOC114173145,30,55,51,48,48,67
LOC114168335,211,419,414,439,471,426
LOC114174388,0,0,0,0,0,0
LOC114173929,360,312,234,542,378,506
LOC114174389,0,0,0,0,0,0
LOC114167591,4,2,2,8,6,2
LOC114166627,106,163,135,249,221,170
LOC114174731,227,209,204,173,223,227
LOC114166683,765,859,789,593,623,750
LOC114170143,289,394,442,409,472,486
LOC114174095,26,12,19,32,14,20
LOC114174665,180,337,400,189,231,220
LOC114166364,441,643,404,592,492,608
LOC114173079,12,32,12,28,31,38
LOC114173061,399,395,346,515,407,485
LOC114173350,139,195,144,210,203,242
LOC114173351,0,0,0,1,2,0
LOC114173007,72,135,93,72,98,64
LOC114174391,0,0,0,0,0,0
LOC114167599,55,24,26,133,313,114
LOC114167336,10,11,18,15,10,13
LOC114173709,290,203,210,264,216,299
LOC114174392,0,0,0,0,0,0
LOC114173520,58,39,42,111,90,117
LOC114174393,0,0,0,0,0,0
LOC114173048,938,1394,1507,1367,1529,1276
LOC114173598,515,521,504,363,409,443
LOC114168915,21,20,10,29,18,46
LOC114173317,0,0,0,0,0,0
LOC114174394,0,0,0,0,2,0
LOC114174395,0,0,0,0,0,0
LOC114166224,709,734,671,835,795,1498
LOC114174059,113,167,123,232,242,234
LOC114170363,2,4,0,20,16,4
LOC114174396,0,0,0,0,0,0
LOC114168743,151,207,186,154,138,154
LOC114169090,318,360,267,398,379,427
LOC114168208,155,329,294,269,248,377
LOC114173338,0,0,0,0,0,0
LOC114173340,2,6,6,0,6,4
LOC114173339,1137,1365,1128,1228,1112,1193
LOC114174397,0,0,0,0,0,2
LOC114168217,20,8,12,10,9,9
LOC114174767,1,0,0,0,0,0
LOC114174788,0,0,0,0,0,0
LOC114174778,0,0,0,0,1,2
LOC114174789,0,2,1,2,6,3
LOC114167398,36,40,25,58,65,93
LOC114174148,0,0,0,2,0,0
LOC114174205,0,0,0,1,0,0
LOC114166330,43,55,23,63,48,76
LOC114171182,12,20,10,35,35,30
LOC114169141,0,0,0,0,0,0
TRNAR-UCU_1,0,0,0,0,0,0
TRNAR-UCU_2,0,0,0,0,0,0
LOC114174398,0,0,0,0,0,0
LOC114169672,0,0,0,0,0,0
LOC114169007,0,0,0,0,0,0
LOC114168676,647,872,833,815,864,688
LOC114173581,289,433,421,354,461,448
LOC114174346,0,0,0,0,0,0
TRNAR-UCU_3,0,0,0,0,0,0
LOC114174345,28,10,18,16,52,14
LOC114174058,6,16,36,23,16,18
LOC114173199,141,318,462,100,124,140
LOC114174400,0,0,0,0,0,0
LOC114173274,90,2,11,0,17,3
LOC114174401,0,0,4,0,0,0
LOC114173635,394,710,601,394,393,387
LOC114174403,0,0,0,0,0,0
LOC114166903,0,0,0,0,0,0
LOC114174723,0,0,0,0,0,0
LOC114174729,0,0,0,0,0,0
LOC114173228,0,0,0,0,0,0
LOC114174404,0,2,0,0,0,0
LOC114173229,0,0,0,0,0,0
LOC114167074,179,177,146,229,177,217
LOC114174761,0,0,0,0,0,0
LOC114173307,195,171,158,391,347,392
LOC114174174,0,0,0,0,0,0
LOC114174147,8,2,2,33,30,8
LOC114174115,195,182,129,461,396,453
LOC114170563,400,714,701,610,760,667
LOC114174405,0,0,0,0,0,0
LOC114174183,0,0,0,0,0,0
LOC114169628,732,560,616,776,731,786
LOC114174690,0,0,0,0,0,0
LOC114174406,0,0,0,0,0,0
LOC114174719,0,0,0,0,0,0
LOC114174721,0,0,0,0,0,0
LOC114171921,6,1,0,6,8,2
LOC114172079,14,30,5,30,27,20
LOC114174047,203,306,193,319,253,338
LOC114174407,2,0,0,0,0,0
LOC114174229,6,4,4,10,4,4
LOC114174408,0,0,0,0,0,0
LOC114173506,25,9,14,14,16,23
LOC114173507,0,0,0,0,0,0
LOC114166724,0,0,0,0,0,0
LOC114174190,0,4,0,0,0,0
LOC114173896,78,71,44,113,86,106
LOC114174409,0,0,0,0,0,0
LOC114173352,512,386,562,902,689,698
LOC114174410,0,0,0,0,0,0
LOC114170250,24,64,65,189,145,114
LOC114174656,0,0,0,0,0,0
LOC114174411,0,0,0,0,0,0
LOC114174412,0,0,0,0,0,0
LOC114173832,1789,1855,1506,1075,927,982
LOC114173336,330,252,250,284,302,369
LOC114173223,297,289,289,398,319,330
LOC114174735,126,120,87,82,58,66
LOC114173255,2,2,0,8,10,2
LOC114174246,3,3,6,7,0,0
LOC114170389,243,225,326,218,240,279
LOC114173748,159,173,136,163,175,228
LOC114174277,177,374,363,319,445,339
LOC114173209,157,22,35,19,28,18
TRNAK-CUU,0,0,0,0,0,0
LOC114166311,2,8,13,6,6,12
LOC114174413,1,0,1,5,4,2
LOC114173570,180,185,147,229,152,205
LOC114173834,1412,2337,2063,2492,2986,2723
LOC114174414,0,0,0,0,0,0
LOC114174163,145,157,125,205,148,194
LOC114173930,180,274,193,226,201,219
LOC114171733,175,178,146,135,120,154
LOC114167667,55,54,32,57,52,44
LOC114168468,106,160,82,141,112,133
LOC114173167,6,7,5,23,12,15
LOC114173670,187,217,163,290,250,253
LOC114173768,166,265,161,248,232,222
LOC114174336,0,0,0,0,0,0
LOC114173739,860,950,829,801,881,896
LOC114174726,0,0,0,2,4,0
LOC114174415,0,0,0,0,0,0
LOC114174155,59,108,61,115,93,74
LOC114174156,822,1319,1132,1083,1188,1363
LOC114174159,0,2,2,0,4,0
LOC114174160,367,569,600,551,489,525
LOC114174158,0,5,3,9,12,7
LOC114174157,686,695,486,1266,952,1163
LOC114174416,0,0,0,0,0,0
LOC114173119,7,4,6,2,24,2
LOC114169462,573,1088,1207,875,1541,1424
LOC114174418,0,0,0,2,0,0
LOC114174338,0,2,0,0,0,2
LOC114171165,139,368,213,218,268,608
LOC114173555,276,286,207,293,231,386
LOC114173559,401,375,304,501,346,462
LOC114173557,9,0,0,1,1,0
LOC114173630,12,6,7,4,9,12
LOC114173631,0,0,1,0,0,0
LOC114173967,138,101,81,191,111,144
LOC114168200,14,22,14,18,17,8
LOC114174032,8,0,14,2,21,6
LOC114174419,0,0,0,0,0,0
LOC114173731,2,4,0,4,6,0
LOC114173732,8,6,4,6,6,6
LOC114173212,2,6,2,4,0,4
LOC114173935,74,92,78,95,98,121
LOC114168430,56,129,110,151,101,114
LOC114174421,0,0,0,0,0,0
LOC114174423,0,0,0,0,0,0
LOC114174678,78,83,78,73,83,96
LOC114168515,132,180,135,154,123,180
LOC114174424,0,0,0,0,0,0
LOC114174425,0,0,0,0,0,0
LOC114174070,3735,6693,5236,5294,5260,5487
LOC114173647,825,1131,777,878,967,1075
TRNAF-GAA_1,0,0,0,0,0,0
TRNAC-GCA_3,0,0,0,0,0,0
LOC114173986,390,566,418,650,629,617
LOC114174001,7,2,30,4,5,8
LOC114173740,147,159,98,249,152,236
LOC114174426,0,0,0,0,0,0
LOC114174427,0,0,0,0,0,0
LOC114174247,100,180,107,137,128,134
LOC114173040,84,153,108,152,131,165
LOC114173987,628,760,674,725,620,789
LOC114174429,0,0,0,4,0,0
LOC114173002,7,4,4,8,6,2
LOC114171563,0,0,0,0,0,0
LOC114172292,10,0,4,0,6,4
LOC114174081,398,804,620,563,584,692
LOC114174013,0,0,4,0,18,0
LOC114173286,0,5,0,0,16,0
LOC114174430,0,0,0,0,2,0
LOC114173006,0,0,0,0,0,0
LOC114173897,333,234,220,398,317,297
LOC114174249,14,27,13,40,21,25
LOC114174293,10,10,8,18,15,12
LOC114174431,0,0,0,0,0,0
LOC114174432,0,0,0,0,0,0
LOC114174033,747,1176,1019,1202,1208,1320
LOC114168288,262,441,343,370,400,380
LOC114173712,48,36,28,63,40,65
LOC114167639,250,352,219,336,271,288
TRNAM-CAU_2,0,0,0,0,0,0
LOC114173494,66,44,72,101,69,83
LOC114174433,0,0,0,0,0,0
LOC114174435,0,0,0,0,0,0
LOC114173974,210,229,178,378,323,379
LOC114173975,58,112,55,91,77,139
LOC114170081,107,165,110,178,151,133
LOC114174436,0,0,0,0,0,0
LOC114173928,63,107,52,97,172,106
LOC114169694,0,0,0,0,2,0
LOC114173162,4,6,8,2,1,6
LOC114172960,14,44,54,28,62,48
LOC114173091,0,1,2,0,2,0
LOC114173155,14,20,14,18,30,26
LOC114174437,0,0,0,0,0,0
LOC114170308,514,442,335,652,534,653
LOC114174438,0,0,0,0,0,0
LOC114173661,427,462,317,587,547,619
LOC114173634,329,339,228,548,396,566
LOC114174278,0,0,0,0,0,0
LOC114167208,0,0,0,2,11,0
LOC114167221,15,16,6,8,24,7
LOC114167233,0,0,0,0,0,0
LOC114171542,156,169,122,182,144,182
LOC114173733,322,307,246,410,313,375
LOC114169357,4154,5320,4489,5326,5393,6215
LOC114169365,59,97,66,145,102,121
LOC114168394,453,937,813,679,790,718
LOC114174440,0,0,0,0,0,0
LOC114174280,205,314,167,302,209,286
LOC114174441,0,0,0,0,0,0
LOC114174442,0,0,0,0,0,0
LOC114172420,0,0,2,4,4,2
LOC114174443,0,0,0,0,0,0
LOC114172746,6,6,0,10,14,6
LOC114166933,0,0,0,0,0,0
LOC114173831,250,267,183,304,245,327
LOC114174447,0,0,0,0,0,0
LOC114174790,19,6,9,19,14,21
LOC114174450,0,0,0,0,0,0
LOC114174451,0,0,0,0,0,0
LOC114174452,0,0,0,0,0,0
LOC114174453,0,0,0,0,0,0
LOC114174454,0,0,0,0,0,0
LOC114174455,0,0,0,0,0,0
LOC114174457,0,0,0,0,0,0
LOC114174458,0,0,0,0,0,0
LOC114174459,0,0,1,0,0,0
LOC114174460,0,0,0,0,0,0
LOC114174461,0,0,0,0,0,0
LOC114174462,0,0,0,0,0,0
LOC114174463,0,0,0,0,0,0
LOC114174464,0,0,0,0,0,0
LOC114174465,0,0,0,0,0,0
LOC114174658,67,45,48,81,81,87
LOC114166889,0,0,0,0,0,0
LOC114174467,0,0,0,0,0,0
LOC114174468,0,0,0,0,0,0
LOC114173515,289,199,196,190,133,183
LOC114174469,0,0,0,0,0,0
LOC114174470,0,0,0,0,0,0
LOC114174471,0,0,0,0,0,0
LOC114174472,0,0,0,0,0,0
LOC114170837,3186,3645,2554,5863,3497,6421
LOC114174474,0,0,0,0,0,0
LOC114174475,0,0,0,0,0,0
LOC114174476,0,0,0,0,0,0
LOC114174477,0,0,0,0,0,0
LOC114174314,0,0,0,0,0,0
LOC114173105,0,0,0,1,0,0
LOC114174329,231,213,244,240,271,361
LOC114174086,52,49,43,44,36,45
LOC114174677,74,67,62,203,169,134
LOC114173196,0,0,0,0,0,0
LOC114174478,0,0,0,0,0,0
LOC114174768,0,0,0,0,0,0
LOC114168983,242,293,279,251,197,214
LOC114173285,0,0,0,0,0,0
LOC114174479,0,0,0,0,0,0
LOC114173632,189,250,245,236,291,331
LOC114174480,0,0,0,0,0,0
LOC114174481,0,0,0,0,0,0
LOC114174482,0,0,0,0,0,0
LOC114174484,0,0,0,0,0,0
LOC114173115,4,6,10,3,4,6
LOC114173256,250,447,391,645,455,405
LOC114174295,0,2,0,10,2,4
LOC114174485,0,0,0,0,0,0
LOC114173216,4,4,0,2,0,5
LOC114174765,0,0,0,0,0,0
LOC114174769,0,0,0,0,0,0
LOC114169069,164,220,216,201,238,194
LOC114168639,22,45,37,29,43,58
LOC114171267,54,65,81,60,63,80
LOC114169512,101,136,104,108,75,147
LOC114174487,0,0,0,0,0,0
LOC114174488,0,0,0,0,0,0
LOC114174490,0,0,0,0,0,0
LOC114174241,21,22,20,10,16,20
LOC114174491,0,0,0,0,0,0
LOC114173409,123,138,114,190,156,228
LOC114174492,0,0,0,0,0,2
LOC114174493,0,0,0,0,0,0
LOC114174693,95,14,30,84,102,52
LOC114173616,113,214,189,202,230,227
LOC114173618,316,529,435,354,378,412
LOC114174494,0,0,0,0,0,0
LOC114166863,40,35,33,143,91,210
LOC114167803,0,0,0,0,0,0
LOC114166659,0,0,0,0,0,0
LOC114173294,30,55,46,11,10,41
LOC114173192,0,0,0,0,0,0
LOC114174495,0,0,0,0,0,0
LOC114167104,47,53,37,74,69,65
LOC114170481,201,194,220,156,210,170
LOC114171454,29,67,71,34,76,64
LOC114169318,0,0,0,5,13,0
LOC114174235,0,4,4,14,4,2
LOC114173692,130,142,104,171,162,178
LOC114166851,0,0,0,0,0,0
LOC114166841,0,0,0,0,0,0
LOC114168404,4,4,19,2,2,6
LOC114168509,45,61,52,108,135,158
LOC114174498,0,0,0,0,0,0
LOC114171194,18,21,28,32,31,26
LOC114174499,0,0,0,0,0,0
LOC114174500,0,0,0,0,0,0
LOC114174501,0,0,0,0,0,0
LOC114174662,0,0,0,0,0,0
LOC114174502,0,0,0,0,0,0
LOC114174503,10,18,14,38,23,23
LOC114168411,71,65,63,64,66,53
LOC114174504,0,0,0,0,0,0
LOC114174505,0,0,0,0,0,0
LOC114174506,0,0,0,0,0,0
LOC114174508,0,0,0,0,0,0
LOC114166566,0,0,0,0,0,0
LOC114168256,0,0,0,0,0,0
LOC114173247,56,57,96,115,154,289
TRNAG-UCC,0,0,0,0,0,0
TRNAV-UAC_2,0,0,0,0,0,0
TRNAG-UCC_1,0,0,0,0,0,0
TRNAG-UCC_2,0,0,0,0,0,0
TRNAR-UCU_4,0,0,0,0,0,0
LOC114174097,0,0,0,6,8,6
LOC114174099,0,0,0,0,4,0
LOC114174098,127,189,131,186,150,171
LOC114173147,2,2,2,0,4,8
LOC114173194,19,18,36,25,38,32
LOC114174509,0,0,0,0,0,0
LOC114167148,48,58,24,76,62,93
LOC114168386,2,0,9,18,42,10
LOC114173675,59,57,53,71,59,92
LOC114173917,0,0,0,2,0,0
LOC114173915,0,0,0,0,0,0
LOC114169442,20,19,16,13,23,25
LOC114174297,0,2,0,0,0,0
LOC114173801,600,930,837,809,945,938
LOC114174180,74,91,52,137,90,130
LOC114173438,330,269,242,354,362,386
LOC114174267,0,0,0,0,0,0
LOC114174143,2,4,2,2,4,4
LOC114174184,2,0,2,1,2,2
LOC114174199,23,14,20,48,50,28
LOC114168421,11,19,18,106,102,56
LOC114174510,0,0,0,0,0,0
LOC114169874,731,1034,1091,827,822,874
LOC114167894,25,30,33,10,30,19
LOC114173968,32,16,17,33,17,16
LOC114173641,204,244,131,313,248,276
LOC114174513,0,0,0,0,0,0
LOC114168579,68,77,80,95,130,147
LOC114174035,380,649,334,652,407,497
LOC114170123,42,4,31,58,34,81
LOC114174281,0,0,0,0,0,0
LOC114174359,77,89,94,242,167,378
LOC114174266,671,1136,907,946,1069,1194
LOC114173736,1336,1386,1213,1108,881,1233
LOC114174515,0,0,0,0,0,0
LOC114174516,0,0,0,0,0,0
LOC114173519,213,238,200,326,241,294
LOC114174299,426,823,647,568,712,557
LOC114174210,4,0,0,2,10,2
LOC114174301,300,358,518,500,599,624
LOC114174771,0,0,0,0,0,0
LOC114174347,0,0,0,0,0,0
LOC114174517,0,0,0,0,0,0
TRNAG-UCC_3,0,0,0,0,0,0
TRNAG-UCC_4,0,0,0,0,0,0
LOC114174356,0,0,0,0,0,0
LOC114174518,0,0,0,0,0,0
LOC114174520,0,0,0,0,0,0
LOC114174350,0,0,0,0,0,0
LOC114174727,0,0,0,0,0,0
LOC114174521,2,14,12,7,11,12
LOC114173455,331,320,245,347,261,369
LOC114173391,220,171,197,235,190,191
LOC114174090,2,0,0,0,0,0
LOC114173776,2,14,5,8,8,22
LOC114169703,0,0,0,0,0,0
LOC114169264,47,53,43,67,50,74
LOC114173454,375,373,387,344,399,432
LOC114173470,231,281,255,268,244,281
LOC114173628,254,291,192,420,353,350
LOC114173958,174,202,170,330,251,270
LOC114173458,4421,7219,5378,5390,6085,7290
LOC114174522,0,0,0,0,0,0
LOC114174523,0,0,0,0,0,0
LOC114173658,564,698,447,681,623,571
LOC114172968,132,237,107,205,249,252
LOC114173138,4,0,6,4,4,4
LOC114174333,482,623,808,678,726,779
LOC114173334,327,215,244,285,193,301
LOC114166505,4,1,7,3,10,6
LOC114166477,102,169,206,170,133,135
LOC114168490,2953,2791,2138,2932,2279,3061
LOC114173434,210,234,190,242,319,328
LOC114167295,121,95,95,152,94,133
LOC114169230,137,232,202,243,159,254
LOC114174524,2,0,10,0,4,14
LOC114174770,0,0,0,0,0,0
LOC114174526,0,0,0,0,0,0
LOC114174527,0,0,0,0,0,0
TRNAV-AAC_3,0,0,0,0,0,0
LOC114174528,0,0,0,0,0,0
LOC114169470,193,178,153,907,994,482
LOC114173933,202,199,186,276,116,202
LOC114173945,448,422,369,793,583,607
TRNAL-UAG_3,0,0,0,0,0,0
TRNAL-UAG_4,0,0,0,0,0,0
TRNAL-UAG_5,0,0,0,0,0,0
LOC114168944,193,185,273,185,316,276
LOC114174530,0,0,0,0,0,0
LOC114166951,0,0,0,0,0,0
LOC114174531,0,0,0,0,0,0
LOC114173052,4,9,4,9,4,6
LOC114173312,0,0,0,0,0,0
LOC114174533,0,0,0,0,0,0
LOC114174282,18,55,21,60,72,69
LOC114174062,0,0,0,0,0,0
LOC114173099,70,119,80,90,88,81
LOC114166924,0,0,0,0,0,0
LOC114174181,56,122,99,145,132,152
LOC114174348,251,133,114,150,161,240
LOC114174534,13,35,23,22,18,27
LOC114173116,364,395,309,341,270,390
LOC114168651,131,140,104,162,104,158
LOC114173444,325,302,228,364,374,367
LOC114168262,2228,2046,1729,2251,1699,2259
LOC114174536,0,0,0,0,0,0
LOC114174182,235,337,242,303,301,309
LOC114174294,0,0,0,0,0,0
LOC114174083,150,100,79,193,120,149
LOC114174537,0,0,0,0,0,0
LOC114174242,17,34,31,79,122,81
LOC114174101,303,386,238,535,402,474
LOC114174310,0,0,0,2,0,0
LOC114174538,0,0,0,0,0,0
LOC114173892,227,335,228,419,407,420
TRNAG-UCC_5,0,0,0,0,0,0
TRNAG-UCC_6,0,0,0,0,0,0
TRNAG-UCC_7,0,0,0,0,0,0
TRNAG-UCC_8,0,0,0,0,0,0
LOC114174539,0,0,0,0,0,0
LOC114173924,171,213,175,293,234,277
LOC114173466,360,366,309,492,385,438
TRNAL-AAG_2,0,0,0,0,0,0
LOC114169215,26,23,21,27,33,38
LOC114171912,6,7,4,9,8,0
LOC114173041,4,6,0,17,7,9
LOC114174133,6,0,2,26,26,18
LOC114173205,0,0,0,0,0,0
LOC114173141,0,0,0,0,0,0
LOC114174540,0,0,0,0,0,0
LOC114174542,0,0,0,0,0,0
LOC114174543,0,0,0,0,0,0
LOC114171292,20,8,21,4,16,20
LOC114173775,62,50,34,40,27,47
TRNAV-UAC_3,0,0,0,0,0,0
TRNAV-CAC_1,0,0,0,0,0,0
LOC114173457,32,30,20,13,33,26
LOC114169747,439,359,294,418,338,494
LOC114166349,0,0,0,0,0,0
LOC114171460,105,73,80,228,278,136
LOC114173578,344,376,342,1063,922,1162
TRNAV-CAC_2,0,0,0,0,0,0
LOC114174544,0,0,0,0,0,0
LOC114173120,8,12,8,16,22,18
LOC114174075,0,0,0,2,0,2
LOC114166182,0,0,0,0,0,0
LOC114174546,0,0,0,0,0,0
LOC114171820,39,61,48,105,60,65
LOC114167043,162,40,36,41,112,146
LOC114172215,245,319,302,327,256,297
LOC114174130,171,282,238,234,224,319
LOC114174363,3,4,4,13,8,11
LOC114167878,78,289,148,263,387,343
LOC114173049,415,460,407,364,383,385
LOC114171670,80,104,123,132,112,88
LOC114173411,580,567,485,617,516,594
LOC114169163,0,0,0,0,0,0
LOC114174128,971,1292,1274,996,1233,1148
LOC114174738,895,1237,924,1250,1137,1127
LOC114173440,237,232,147,205,151,277
LOC114166914,0,0,1,0,0,0
LOC114174547,0,0,0,0,0,0
LOC114169540,0,0,0,0,0,0
LOC114173226,0,3,1,0,0,0
LOC114174548,0,0,0,0,0,0
LOC114167282,0,0,0,0,0,0
LOC114172645,2,2,4,10,10,2
LOC114169950,472,323,264,586,336,532
LOC114174170,273,311,193,336,221,313
LOC114174736,0,1,2,2,0,0
LOC114173530,21,17,21,10,10,17
LOC114173529,127,219,167,225,225,256
LOC114173835,203,249,186,298,245,267
LOC114170784,8,14,13,18,13,15
LOC114170795,0,0,0,0,0,0
LOC114173799,44,26,37,53,31,46
LOC114173231,14,12,6,16,8,20
LOC114173262,129,184,180,160,188,188
LOC114173261,86,93,91,77,91,121
LOC114173288,176,177,127,262,183,253
LOC114173290,0,0,0,0,0,0
LOC114166753,59,121,142,133,101,100
LOC114173705,30,26,49,55,45,39
LOC114173239,8,0,2,0,6,4
LOC114174709,191,260,180,269,240,238
LOC114169061,0,0,0,0,0,0
LOC114169053,18,29,16,30,37,25
LOC114173729,159,203,216,289,197,331
LOC114174757,0,0,0,0,0,0
LOC114174756,0,0,0,0,1,0
LOC114174759,0,0,0,0,0,0
LOC114174758,0,0,0,0,0,0
LOC114174754,0,0,0,2,1,0
LOC114174760,0,0,0,0,0,0
LOC114170379,48,47,77,130,178,159
LOC114172992,39,28,18,32,34,36
LOC114173376,646,598,541,742,570,689
LOC114169716,333,605,501,554,473,511
LOC114174240,0,0,0,0,0,0
LOC114173343,175,327,274,727,620,776
LOC114172486,4,2,6,14,12,14
TRNAK-UUU_3,0,0,0,0,0,0
TRNAN-GUU_3,0,0,0,0,0,0
TRNAN-GUU_4,0,0,0,0,0,0
TRNAN-GUU_5,0,0,0,0,0,0
LOC114174103,6,4,2,0,8,0
LOC114174104,76,58,40,97,108,134
TRNAK-CUU_1,0,0,0,0,0,0
LOC114173540,134,236,159,277,180,227
LOC114173666,18,16,20,28,27,44
LOC114173665,0,0,2,0,0,0
LOC114174549,0,0,1,0,0,0
LOC114173513,0,0,0,0,0,0
LOC114173512,4,5,2,3,1,1
LOC114174551,134,131,118,143,109,118
LOC114173702,248,362,236,358,379,401
LOC114174342,0,0,0,0,0,2
LOC114174034,209,295,213,339,346,468
LOC114173191,30,52,25,34,43,52
LOC114174552,0,0,0,0,0,0
LOC114174553,0,0,0,0,0,0
LOC114173552,36,37,36,71,62,72
LOC114173554,142,218,174,183,173,204
LOC114174554,0,0,0,0,0,0
LOC114174234,0,0,0,0,0,0
LOC114171207,93,137,145,185,201,181
LOC114173159,834,1388,1168,1293,1295,1346
LOC114173850,195,241,204,289,301,299
LOC114173852,1,5,1,2,2,3
LOC114166383,0,0,0,0,0,0
LOC114173902,374,787,719,648,675,697
LOC114173901,14,22,13,31,30,33
LOC114174556,0,0,0,0,0,0
LOC114173344,184,194,118,204,161,201
LOC114173038,2,0,2,0,0,0
LOC114174557,0,0,0,0,0,0
LOC114174195,0,0,0,0,0,0
LOC114169111,1687,2872,2405,1141,1248,765
LOC114170256,186,161,147,164,162,186
LOC114167067,121,182,174,157,219,228
LOC114174730,4,12,10,12,15,8
LOC114173027,72,148,92,159,184,161
LOC114173871,5,2,6,0,6,2
LOC114173872,2609,4911,5874,3423,3641,3561
LOC114169739,404,519,594,386,488,453
LOC114173299,0,0,0,0,0,0
TRNAN-GUU_6,0,0,0,0,0,0
TRNAK-CUU_2,0,0,0,0,0,0
LOC114167040,149,163,156,234,198,168
LOC114173013,18,82,48,85,102,86
LOC114173272,0,0,0,0,0,2
LOC114173537,223,237,184,498,381,349
LOC114169966,101,154,118,164,137,133
LOC114173827,15,17,9,22,20,13
LOC114171177,0,0,0,0,0,0
LOC114171058,1,6,0,6,0,1
LOC114173970,108,143,80,144,99,173
LOC114173836,73,155,109,113,146,159
LOC114173821,168,267,290,223,274,251
LOC114172137,646,1275,771,1098,746,1000
LOC114173063,18,18,30,8,6,12
LOC114174676,0,0,0,0,0,0
LOC114173202,0,0,0,0,0,0
TRNAK-CUU_3,0,0,0,0,0,0
TRNAK-CUU_4,0,0,0,0,0,0
LOC114174254,186,207,188,222,189,218
LOC114174322,169,195,128,206,167,219
LOC114173269,0,0,0,0,0,0
LOC114172233,48,73,70,32,48,63
LOC114169412,8,2,12,8,10,14
LOC114174560,13,11,14,18,4,12
LOC114174561,0,0,0,0,0,0
LOC114174562,0,0,0,0,0,0
LOC114174563,0,0,0,0,0,0
LOC114174564,0,0,0,0,0,0
LOC114174565,0,0,0,0,0,0
LOC114173976,1183,1173,723,1767,1183,1602
LOC114174217,121,93,102,25,64,70
LOC114174218,84,84,84,141,102,73
LOC114173046,474,717,526,782,704,669
LOC114173047,0,5,0,0,1,1
LOC114170276,212,466,492,447,392,420
LOC114173368,126,150,80,120,139,152
LOC114173367,2,2,0,2,0,0
LOC114173008,0,0,0,0,0,0
LOC114168553,10,25,12,12,12,11
LOC114168528,0,0,0,0,2,0
LOC114174119,172,163,133,691,800,547
LOC114171257,3,2,3,1,1,2
LOC114174289,4,6,0,4,6,0
LOC114174138,11,13,32,12,45,34
LOC114166894,50,57,57,69,36,53
LOC114168602,320,488,465,456,597,454
LOC114173639,0,0,0,12,21,11
LOC114173640,215,356,307,256,253,305
LOC114174109,50,103,58,95,113,93
LOC114173734,149,173,140,336,207,217
LOC114173109,0,2,0,1,28,22
LOC114174339,0,0,0,0,0,0
LOC114169856,169,237,187,236,239,208
LOC114174238,2,0,0,3,1,0
LOC114173369,558,488,339,727,492,695
LOC114173271,0,0,0,0,0,0
LOC114174008,440,641,647,681,709,680
LOC114167054,95,89,101,130,116,130
LOC114173093,14,10,10,18,13,20
LOC114174566,0,0,0,0,0,0
LOC114169647,67,77,61,51,55,55
LOC114173366,0,0,0,1,0,2
LOC114173364,223,251,167,303,229,252
LOC114166578,878,1617,1679,1675,1833,1917
LOC114174141,0,0,0,0,0,0
LOC114173004,938,1291,1190,1682,1432,1549
LOC114173074,38,14,14,23,44,30
LOC114173611,518,643,535,630,587,623
LOC114173152,4,8,6,11,13,6
LOC114170504,221,358,343,379,252,315
LOC114173894,77,82,81,166,241,115
LOC114173667,117,128,114,189,137,230
LOC114167359,123,270,191,273,205,208
LOC114173990,560,534,465,1021,980,926
LOC114173932,74,128,106,210,297,167
LOC114173931,148,182,186,177,198,207
LOC114171567,0,0,0,0,0,0
LOC114167568,1477,1982,2144,1685,1510,1519
LOC114167370,0,0,0,0,0,0
