Geneid,C-16H-RB1,C-16H-RB2,C-16H-RB3,T-16H-RB1,T-16H-RB2,T-16H-RB3
LOC114183700,188,249,282,195,187,240
LOC114185536,661,512,679,784,764,614
LOC114184593,446,281,236,301,351,316
LOC114188998,0,0,0,0,0,0
LOC114187497,0,0,2,0,0,0
LOC114187742,0,0,0,0,0,0
LOC114187750,0,0,0,0,0,0
LOC114187256,1372,1472,1235,1684,1524,1619
LOC114188854,0,0,0,0,0,0
LOC114187454,0,0,0,0,0,0
LOC114187752,0,0,0,0,0,0
LOC114187146,93,140,117,93,99,117
LOC114187754,0,0,0,0,0,0
LOC114187927,892,877,671,752,796,720
LOC114188661,368,278,342,437,409,409
LOC114186757,210,202,295,332,260,291
LOC114189100,0,0,0,0,0,0
LOC114187763,0,0,0,0,0,0
LOC114187764,0,0,0,0,0,0
LOC114187780,270,186,218,224,244,103
LOC114189168,0,0,4,3,0,2
LOC114187767,0,0,0,0,0,0
LOC114186789,8,20,18,10,2,16
LOC114187613,132,81,86,78,115,90
LOC114187289,8,6,28,35,24,44
LOC114187150,365,349,546,418,383,487
LOC114187769,0,0,0,0,0,0
LOC114187773,0,0,0,0,0,0
LOC114187781,0,0,0,0,0,0
LOC114187757,176,119,129,142,179,167
LOC114188814,27,32,8,18,46,33
LOC114187782,0,0,0,0,0,0
LOC114187789,0,0,0,0,0,0
LOC114189087,0,0,0,0,0,0
LOC114187793,0,0,0,0,0,0
LOC114187796,0,0,0,0,0,0
LOC114187797,0,0,0,0,0,0
LOC114187798,15,19,14,14,11,12
LOC114187839,593,497,447,492,541,582
LOC114187803,160,76,63,133,121,109
LOC114187339,495,370,388,374,473,281
LOC114189024,4,4,4,4,0,0
LOC114188702,165,121,75,123,150,124
LOC114188048,420,348,414,519,463,475
LOC114187805,0,0,0,0,0,0
LOC114187806,0,0,0,0,0,0
LOC114187807,0,0,0,0,0,0
LOC114186694,100,77,69,82,105,82
LOC114188802,26,22,24,22,24,30
LOC114187153,42,26,27,37,52,19
LOC114187809,0,0,0,0,0,0
LOC114187810,0,0,0,0,0,0
LOC114187490,21,21,21,6,17,17
LOC114187811,0,0,0,0,0,0
LOC114187263,100,110,51,74,86,57
LOC114186725,0,0,0,0,0,0
LOC114186913,0,0,0,0,0,0
LOC114187812,3,0,0,0,2,0
LOC114187813,0,0,0,0,0,0
LOC114187814,0,0,0,0,0,0
LOC114188270,641,689,1072,679,816,891
LOC114187357,0,0,0,0,0,0
LOC114187817,0,0,0,0,0,0
LOC114186585,0,0,0,0,0,0
LOC114189230,189,151,164,180,189,136
LOC114187533,352,419,438,682,671,655
LOC114187824,0,0,0,0,0,0
LOC114187825,0,0,0,0,0,0
LOC114187826,0,0,0,0,0,0
LOC114187827,0,0,0,0,0,0
LOC114187890,35,18,12,35,54,22
LOC114189158,309,246,286,295,289,238
LOC114189159,0,2,0,2,3,3
LOC114187830,0,0,0,0,0,0
LOC114189091,0,0,0,0,0,0
LOC114187843,0,0,0,0,0,0
LOC114187212,345,270,250,277,335,360
LOC114188705,457,338,399,342,385,337
LOC114188286,0,0,0,2,0,0
LOC114188287,0,7,0,19,14,0
LOC114189086,635,465,458,543,540,340
LOC114188204,216,240,211,216,205,141
LOC114187074,40,30,26,33,36,49
LOC114188288,0,0,0,0,0,0
LOC114187961,68,32,45,51,73,61
LOC114188289,0,0,0,0,0,0
LOC114189034,0,0,4,0,0,0
LOC114188291,0,0,0,0,0,0
LOC114188725,0,0,0,0,3,0
LOC114188292,0,0,0,0,0,0
LOC114186716,0,0,0,0,0,0
LOC114188699,0,0,0,0,0,0
LOC114188101,11,10,0,0,23,2
LOC114188293,0,0,0,0,0,0
LOC114188282,3,1,0,5,0,5
LOC114188294,0,0,0,0,0,0
LOC114188295,0,0,0,0,0,0
LOC114188215,76,38,44,60,63,35
LOC114187503,4,4,14,2,0,4
LOC114188976,0,0,0,0,0,0
LOC114187401,0,0,0,0,4,6
LOC114188297,0,0,0,0,0,0
LOC114186888,42,57,49,58,75,85
LOC114188298,0,0,0,0,0,0
LOC114186669,942,766,636,1027,797,693
LOC114187665,0,0,0,0,0,0
LOC114188299,0,0,0,0,0,0
LOC114187672,718,526,653,758,684,680
LOC114188740,64,39,47,67,96,74
LOC114187271,3,0,1,1,0,2
LOC114187270,732,524,574,626,726,574
LOC114188664,388,452,447,521,420,474
LOC114186973,0,0,0,0,0,0
LOC114187294,0,0,0,0,0,0
LOC114186609,533,249,176,241,394,271
LOC114187441,6,4,5,15,4,6
LOC114189260,122,152,85,92,85,77
LOC114189113,0,0,0,0,0,0
LOC114188771,0,0,0,0,0,1
LOC114186698,0,0,0,0,0,0
LOC114186920,6,2,4,2,2,8
LOC114188303,0,0,0,0,0,0
LOC114188304,0,0,0,0,0,0
LOC114188307,0,0,0,0,0,0
LOC114187017,28,26,92,40,32,36
LOC114186758,0,0,0,0,0,0
LOC114188308,0,0,0,0,0,0
LOC114189199,2,2,5,0,1,0
LOC114187749,0,0,0,0,0,0
LOC114188309,0,0,0,0,0,0
LOC114188310,0,0,0,0,0,0
LOC114188311,25,15,4,37,61,17
LOC114188312,11,8,14,8,6,14
LOC114188313,0,0,0,0,0,0
LOC114186532,90,63,54,47,47,61
LOC114186746,0,0,0,0,0,0
LOC114186559,3930,3775,4850,4353,3061,2718
LOC114187854,0,0,0,0,0,0
LOC114188314,0,0,0,0,0,0
LOC114187186,88,71,115,68,72,39
LOC114187213,74,29,29,51,53,28
LOC114188809,2,0,4,1,4,4
LOC114187892,452,407,313,357,397,424
LOC114187467,0,12,18,10,10,16
LOC114187520,6,4,8,2,4,6
LOC114188317,0,0,0,0,0,0
LOC114187311,21,14,19,10,18,12
LOC114187312,14,6,5,4,6,3
LOC114186811,351,275,217,234,331,296
LOC114187670,0,0,0,0,0,0
LOC114187336,2,8,5,23,9,15
LOC114188318,0,0,0,0,0,0
LOC114188139,152,106,121,161,146,188
LOC114187685,1375,1304,1326,1606,1509,1016
LOC114188082,453,356,298,486,524,472
LOC114188319,0,0,0,0,0,0
LOC114188675,718,702,705,659,679,642
LOC114188658,318,255,249,307,285,364
LOC114187572,1141,845,1024,1223,1124,734
LOC114188321,0,0,0,0,0,0
LOC114188322,0,0,0,0,0,0
LOC114188323,0,0,0,0,0,0
LOC114188324,0,0,0,0,0,0
LOC114187874,230,171,200,221,201,171
LOC114187938,242,218,236,238,185,249
LOC114187939,14,8,8,13,20,4
LOC114187052,121,117,152,250,147,179
LOC114188075,63,61,17,37,40,42
LOC114188325,0,0,0,0,0,0
LOC114188020,78,46,57,56,62,36
LOC114188038,50702,44246,64567,46682,25412,28730
LOC114186881,2,0,0,0,1,3
LOC114189056,376,291,338,398,274,299
LOC114188326,0,0,0,0,0,0
LOC114187308,0,0,0,0,0,0
LOC114188327,0,0,0,0,0,0
LOC114187491,0,0,0,0,0,0
LOC114187301,102,50,56,79,98,83
LOC114186736,36,55,57,44,33,43
LOC114187641,0,0,0,0,1,0
LOC114187243,47,21,16,26,35,14
LOC114188126,40,23,16,25,36,68
LOC114188332,0,0,0,0,0,0
LOC114188718,21,13,39,16,13,48
LOC114186579,1762,1349,1586,2210,2525,2409
LOC114188334,0,0,0,0,0,0
LOC114187003,1316,934,1041,1867,1890,1704
LOC114188335,0,0,0,0,0,0
LOC114189061,2,0,0,0,0,0
LOC114188336,0,0,0,0,0,0
LOC114188678,169,98,107,92,138,130
LOC114188337,0,0,0,0,0,0
LOC114188680,162,96,72,102,142,131
LOC114188338,0,0,0,0,0,0
LOC114189235,0,0,0,0,0,0
LOC114189244,0,0,0,0,0,0
LOC114187545,0,0,0,1,4,2
LOC114188339,0,0,0,0,0,0
LOC114188340,0,0,0,0,0,0
LOC114188341,0,0,0,0,0,0
LOC114188342,0,0,0,0,0,0
LOC114186727,332,260,305,394,344,341
LOC114187982,307,281,293,339,340,319
LOC114188343,0,0,0,0,0,0
LOC114188344,0,0,0,0,0,0
LOC114188738,221,203,219,177,213,192
LOC114188717,55,69,58,72,75,56
LOC114186871,332,207,255,317,332,228
LOC114187975,124,116,113,104,109,98
LOC114187974,6,3,8,4,4,4
LOC114187356,175,106,149,166,229,146
LOC114187776,0,0,0,12,0,0
LOC114187868,137,133,184,147,157,138
LOC114187870,0,0,0,0,1,1
LOC114187869,200,187,198,193,145,183
LOC114188346,0,0,0,0,0,0
LOC114188283,532,391,302,372,471,338
LOC114187674,22,19,21,51,30,16
LOC114186799,0,0,0,0,0,0
LOC114186964,68,26,19,39,17,41
LOC114188347,0,0,0,0,0,0
LOC114188349,0,2,2,0,2,3
LOC114187313,0,1,0,2,0,4
LOC114188350,0,0,0,0,0,0
LOC114187264,14,4,0,16,8,12
LOC114187735,246,178,217,210,245,200
LOC114188351,0,0,0,0,0,0
LOC114188352,0,0,0,0,0,0
LOC114186788,11,15,8,20,17,8
LOC114188353,0,0,0,0,0,0
LOC114188355,0,0,0,0,0,0
LOC114187390,56,35,72,71,59,41
LOC114188356,0,0,0,0,0,0
LOC114187317,0,6,2,0,0,0
LOC114187043,50,25,47,14,50,17
LOC114187042,42,44,34,27,74,42
LOC114188683,1416,1017,1173,1495,1627,1049
LOC114188954,311,420,325,433,264,301
LOC114188876,230,169,209,211,163,147
TRNAN-GUU_19,0,0,0,0,0,0
LOC114186828,1638,1392,1586,1876,1681,1024
LOC114188358,0,0,0,0,0,0
LOC114186785,103,96,123,75,53,68
LOC114186786,49,41,44,39,44,33
LOC114188359,0,0,0,4,0,2
LOC114188360,2,0,0,4,0,0
LOC114188361,0,0,0,0,0,0
LOC114189302,0,0,0,0,0,0
LOC114187532,59,49,52,51,57,73
LOC114188364,0,0,0,0,0,0
LOC114188366,0,0,0,0,0,0
LOC114188367,0,0,0,0,0,0
LOC114187639,0,0,0,0,0,0
LOC114187675,2,0,0,0,0,0
LOC114189163,2,0,2,0,4,0
LOC114186553,0,0,0,0,0,0
LOC114189342,0,0,0,0,0,0
LOC114187509,0,0,0,0,0,0
LOC114188369,0,0,0,0,0,0
LOC114188370,0,0,0,0,0,0
LOC114189141,0,0,0,0,0,0
LOC114188371,0,0,0,0,0,0
LOC114187850,423,513,495,525,590,475
LOC114189289,0,2,0,0,0,0
LOC114188372,0,0,0,0,0,0
LOC114188373,0,0,0,0,0,0
LOC114189303,0,0,0,0,0,0
LOC114189306,0,0,0,0,0,0
LOC114187562,2,2,4,4,4,4
LOC114187508,0,2,0,4,2,2
LOC114188374,0,0,0,0,0,0
LOC114188835,4365,3758,3990,5152,4151,3744
LOC114188375,0,0,0,0,0,0
TRNAA-AGC_14,0,0,0,0,0,0
TRNAA-AGC_15,0,0,0,0,0,0
TRNAA-AGC_16,0,0,0,0,0,0
TRNAA-AGC_17,0,0,0,0,0,0
LOC114188377,0,0,0,0,0,0
LOC114188378,0,0,0,0,0,0
LOC114188379,0,0,0,0,0,0
LOC114188380,0,0,0,0,0,0
LOC114188382,0,0,0,0,0,0
LOC114188383,0,0,0,0,0,0
LOC114186897,0,0,0,0,0,0
LOC114186706,0,0,0,0,0,0
LOC114188384,0,0,0,0,0,0
TRNAA-AGC_18,0,0,0,0,0,0
LOC114188385,15,6,4,11,24,22
LOC114186649,104,104,113,94,96,56
LOC114188677,271,235,292,281,321,235
LOC114189010,105,89,119,79,108,56
LOC114187285,5,15,8,5,12,10
LOC114187565,24,13,15,24,19,21
LOC114188859,0,9,0,2,0,11
LOC114188792,0,0,0,0,0,0
LOC114189125,26,13,19,10,22,25
LOC114188386,0,0,0,1,0,0
LOC114188915,227,181,258,243,195,249
LOC114189304,0,0,0,0,0,0
LOC114186599,0,2,0,0,4,0
LOC114186600,0,0,0,1,1,0
LOC114188388,0,0,0,0,0,0
LOC114188390,0,0,0,0,0,0
LOC114189108,0,0,0,0,0,0
LOC114188392,0,0,0,0,0,0
LOC114188394,0,0,0,0,0,0
LOC114188275,4394,2976,3642,4577,3984,3304
LOC114187306,27,22,24,36,31,46
LOC114188396,0,0,0,0,0,0
LOC114188397,0,0,0,0,0,0
LOC114188398,0,0,0,0,0,0
LOC114188400,0,0,0,0,0,0
LOC114188401,0,0,0,0,0,0
LOC114188942,3140,3313,4088,3433,3238,4509
LOC114188134,30,24,35,63,60,36
LOC114188402,0,0,0,0,0,0
LOC114188403,0,0,0,0,0,0
LOC114186854,0,2,0,0,2,2
LOC114188404,0,0,0,0,0,0
LOC114188405,0,0,0,0,0,0
LOC114187818,313,259,220,340,354,253
LOC114189277,0,0,0,0,0,0
LOC114189345,0,0,0,0,0,0
LOC114189274,0,0,0,0,0,0
LOC114189351,0,0,0,0,0,0
LOC114189352,0,0,0,0,0,0
LOC114189297,0,0,0,0,0,0
LOC114189360,0,0,0,0,0,0
LOC114189310,0,0,0,0,0,0
LOC114189362,0,0,0,0,0,0
LOC114189321,0,0,0,0,0,0
LOC114189348,0,0,0,0,0,0
LOC114189370,0,0,0,0,0,0
LOC114189361,0,0,0,0,0,0
LOC114189359,0,0,0,0,0,0
LOC114188406,0,0,0,0,0,0
LOC114188868,10,2,6,2,0,2
LOC114188010,241,265,242,302,318,312
LOC114186762,176,87,122,172,122,67
LOC114189337,0,0,0,0,0,0
LOC114188926,95,87,113,85,85,82
LOC114187049,48,43,82,47,56,76
LOC114187047,297,340,382,413,288,412
LOC114189307,0,0,0,0,0,0
LOC114189041,4,0,2,0,0,0
LOC114188408,3,0,2,1,0,0
LOC114188409,0,0,0,0,0,0
LOC114186568,0,0,0,0,0,0
LOC114186807,44,31,32,54,35,42
LOC114187134,40,24,14,27,66,20
LOC114187645,17,12,2,2,1,2
LOC114188410,0,0,0,0,0,0
LOC114188411,0,0,0,2,2,0
LOC114189208,2,0,0,0,2,0
LOC114188412,0,0,0,0,0,0
LOC114188414,0,0,0,0,0,0
LOC114187494,101,115,182,130,108,97
LOC114188415,0,0,0,0,0,0
LOC114188145,273,283,245,267,266,307
LOC114188150,5520,3436,4480,4590,4468,4411
LOC114188149,93,82,107,94,120,68
LOC114187395,7,1,2,0,8,4
LOC114189323,0,0,0,0,1,0
LOC114189328,0,0,0,0,0,0
LOC114187876,544,438,536,552,437,404
LOC114188416,0,0,0,0,0,0
LOC114188997,368,368,312,339,378,452
LOC114187071,16,14,6,18,10,20
LOC114188829,4,0,2,11,0,4
LOC114188831,92,73,82,99,134,119
LOC114188418,0,0,0,0,0,0
LOC114187387,20,6,4,4,6,5
LOC114189093,0,0,0,0,0,0
LOC114187353,11,4,0,18,6,7
LOC114187481,18,34,22,14,10,8
LOC114188419,0,0,0,0,0,0
LOC114188420,0,0,0,0,0,0
LOC114188970,96,93,71,105,99,91
LOC114187587,94,139,127,132,116,69
LOC114187359,67,60,84,55,48,34
LOC114188888,15,18,18,24,8,17
LOC114187563,2,0,4,4,0,4
LOC114188695,582,439,511,587,505,283
LOC114187931,178,167,118,252,195,274
LOC114189295,0,0,0,0,0,0
LOC114186687,16,13,16,14,20,10
LOC114189298,0,0,0,0,0,0
LOC114188421,0,0,0,0,0,0
LOC114188822,2,2,4,2,8,6
LOC114188422,0,0,0,0,0,0
LOC114188423,0,0,0,0,0,0
LOC114187028,32,28,26,14,16,18
LOC114188788,517,450,500,536,563,520
LOC114186865,0,0,0,0,0,0
LOC114188424,0,0,0,0,0,0
LOC114189196,0,0,0,0,0,0
LOC114188766,42,28,50,45,156,237
LOC114189308,0,0,0,0,0,0
LOC114187697,534,421,343,475,537,498
LOC114187696,5,1,2,2,3,2
LOC114188806,4,0,10,4,2,8
LOC114188934,0,1,5,8,5,3
LOC114186660,0,0,0,0,0,0
LOC114186902,56,64,57,77,82,77
LOC114186878,0,0,0,0,0,0
LOC114189135,109,101,93,136,157,125
LOC114187383,126,75,129,127,119,115
LOC114189363,0,0,0,0,0,0
TRNAL-UAG_10,0,0,0,0,0,0
LOC114189349,0,0,0,0,0,0
LOC114187679,0,0,0,0,0,2
LOC114189365,0,0,0,0,0,0
LOC114189350,0,0,0,0,0,0
LOC114189366,0,0,0,0,0,0
LOC114189019,5,5,2,3,3,1
LOC114189343,0,0,0,0,0,0
LOC114189375,0,0,0,0,0,0
LOC114189269,0,0,0,0,0,0
LOC114189372,0,0,0,0,0,0
LOC114189344,0,0,0,0,0,0
LOC114189367,0,0,0,0,0,0
LOC114188973,3,0,0,0,0,0
LOC114189331,0,0,0,0,0,0
TRNAL-UAG_11,0,0,0,0,0,0
TRNAL-UAG_12,0,0,0,0,0,0
LOC114189271,0,0,0,0,0,0
LOC114189334,0,0,0,0,0,0
LOC114189273,0,0,0,0,0,0
LOC114189374,0,0,0,0,0,0
LOC114189341,0,0,0,0,0,0
LOC114189368,0,0,0,0,0,0
LOC114187559,6,1,0,2,0,0
LOC114187560,0,0,0,0,0,0
LOC114189371,0,0,0,0,0,0
LOC114189338,0,0,0,0,0,0
LOC114189355,0,0,0,0,0,0
LOC114189369,0,0,0,0,0,0
LOC114188429,1,0,0,0,0,0
LOC114189336,0,0,0,0,0,0
TRNAL-UAG_13,0,0,0,0,0,0
LOC114189285,0,0,0,0,0,0
LOC114189335,0,0,0,0,0,0
LOC114188948,57,45,48,41,54,46
LOC114189276,0,0,0,0,0,0
LOC114187234,6,0,4,4,8,6
LOC114189358,0,0,0,0,0,0
LOC114187073,153,89,91,96,104,59
LOC114186883,31,15,10,13,27,31
LOC114187671,470,388,403,416,434,383
LOC114188762,0,0,0,10,1,0
LOC114188430,0,0,0,0,1,0
LOC114186703,495,447,608,659,530,630
LOC114186661,10828,11505,10329,20127,14086,17644
LOC114188230,8,18,4,20,8,14
LOC114188246,138,166,243,113,100,81
LOC114188431,2,1,0,0,2,0
LOC114189119,221,138,165,221,269,268
LOC114188432,0,0,0,0,0,0
LOC114188672,58,46,17,27,18,16
LOC114187959,0,0,0,2,2,0
LOC114187960,864,629,767,936,948,814
LOC114186941,927,1072,1007,1123,1153,1038
LOC114188050,2258,2383,2395,2446,1814,2251
LOC114187091,290,226,325,284,275,245
LOC114186522,13565,15080,12759,21001,12882,16114
LOC114187011,0,0,0,0,0,0
LOC114187664,507,449,595,682,671,574
LOC114187166,48,22,44,43,39,26
LOC114187748,391,241,300,332,371,244
LOC114186852,167,99,133,151,114,98
LOC114187424,0,1,1,1,1,2
LOC114189079,0,0,0,0,0,0
LOC114188434,0,0,0,0,0,0
LOC114188435,0,0,0,0,0,0
LOC114188436,0,0,0,0,0,0
LOC114188437,0,0,0,0,0,0
LOC114188438,0,0,0,0,0,0
LOC114187568,0,4,0,2,16,0
LOC114189074,0,2,0,0,0,0
LOC114186779,40,23,12,20,24,26
LOC114186979,0,0,0,0,0,0
LOC114187600,1,0,1,1,0,1
LOC114188441,0,0,0,0,0,0
LOC114188442,0,0,0,0,0,0
LOC114188972,211,79,207,98,102,73
LOC114187506,37,48,68,52,54,49
LOC114187628,0,0,1,0,0,0
LOC114189218,0,0,0,0,0,0
LOC114188443,0,0,0,0,0,0
LOC114187632,0,1,1,2,0,0
LOC114187617,23,20,2,2,49,15
LOC114188444,0,0,0,0,0,0
LOC114186895,90,78,67,57,66,35
LOC114186965,1837,1352,1594,1887,957,1089
LOC114187694,0,0,0,0,0,0
LOC114187389,0,0,0,0,0,0
LOC114189299,0,0,0,0,0,0
LOC114187643,53,28,16,52,44,48
LOC114187112,48,37,14,41,65,86
LOC114188448,0,0,0,0,0,0
LOC114189029,0,0,0,0,0,0
LOC114188449,0,0,0,0,0,0
LOC114187109,44,27,12,28,41,22
LOC114187108,79,119,221,96,142,153
LOC114189228,1428,1681,1886,1721,1680,1454
LOC114186668,35,45,58,37,43,61
LOC114189003,0,0,2,2,2,0
LOC114186835,104,69,98,147,107,108
LOC114187635,70,74,135,119,78,59
LOC114187576,38,22,2,22,32,38
LOC114188450,0,0,0,0,0,0
LOC114188451,0,0,0,0,0,0
LOC114188958,0,0,0,0,0,0
LOC114187701,36,43,53,39,46,61
LOC114187702,152,133,137,152,105,149
LOC114186829,126,102,85,151,134,107
LOC114187997,143,98,152,209,204,142
LOC114187298,0,2,4,2,2,2
LOC114187376,4,0,0,4,0,0
LOC114186692,0,0,0,0,0,0
LOC114188455,5,0,0,0,0,2
LOC114187252,110,122,228,166,120,110
LOC114188456,0,0,0,0,0,0
LOC114186717,990,1347,1008,1115,1208,1527
LOC114188459,0,0,0,0,0,0
LOC114188460,0,0,0,0,0,0
LOC114188461,0,0,0,0,0,0
LOC114187375,0,0,0,0,0,0
LOC114187684,0,0,0,0,1,0
LOC114189190,1893,1722,1392,3123,2399,2531
LOC114187800,212,129,128,188,197,150
LOC114188906,122,109,107,108,122,100
LOC114188333,127,101,128,106,108,133
LOC114187167,16,9,15,39,16,36
LOC114186870,39,34,22,28,36,30
LOC114188832,245,173,190,268,238,188
LOC114187120,6,0,0,2,0,2
LOC114186615,47,32,30,28,32,20
LOC114187460,65,56,12,110,79,174
LOC114187637,140,115,198,175,119,121
LOC114188462,19,14,16,11,15,15
LOC114187521,0,0,0,0,0,0
LOC114187522,4,0,0,0,0,12
LOC114186770,207,202,245,273,181,193
LOC114188786,718,502,660,743,783,629
LOC114187979,432,325,240,433,454,314
LOC114186569,0,0,0,0,0,0
LOC114186587,0,0,0,0,0,0
LOC114188271,2,0,0,0,0,2
LOC114187644,0,2,0,0,0,0
LOC114188979,30,34,35,32,53,76
LOC114189051,0,0,0,0,0,0
LOC114186812,0,0,0,0,0,0
LOC114186607,0,0,0,0,0,0
LOC114186610,0,0,0,0,0,0
LOC114188034,455,406,412,387,474,492
LOC114189060,70,66,70,98,139,110
LOC114188463,0,0,0,0,0,0
LOC114187198,0,0,0,0,0,0
LOC114188081,213,167,186,224,220,153
LOC114186641,200,191,170,179,169,175
LOC114186642,12,18,12,13,13,16
LOC114187217,221,284,265,422,274,533
LOC114187216,0,10,8,6,4,4
LOC114188845,149,103,178,148,143,135
LOC114188464,0,0,0,0,0,0
LOC114189296,0,0,0,0,0,0
LOC114188076,750,531,600,712,768,513
LOC114188261,238,265,295,305,292,246
LOC114188205,557,468,546,677,660,623
LOC114189114,24,20,33,21,10,20
LOC114188778,8,7,8,2,0,0
LOC114188838,4,8,12,3,8,10
LOC114186966,376,244,321,341,382,276
LOC114188466,6,2,4,2,5,3
LOC114188862,34,23,39,24,40,24
LOC114186752,264,329,273,305,228,179
LOC114186815,0,0,0,0,0,0
LOC114187064,0,0,0,0,0,0
LOC114189258,3,0,1,0,1,2
LOC114187552,4,2,0,2,2,4
LOC114187412,1,4,3,0,3,4
LOC114186836,0,0,0,0,0,0
LOC114187409,10,4,8,20,12,23
LOC114188080,280,280,207,340,301,250
LOC114186781,0,0,0,0,0,0
LOC114188099,227,222,240,205,235,191
LOC114187160,258,205,143,265,252,204
LOC114187161,27,4,9,25,20,14
LOC114188187,305,315,416,463,372,352
LOC114186802,192,209,216,177,161,235
LOC114187946,513,377,337,451,453,360
LOC114186954,22,14,34,20,32,6
LOC114187733,830,601,700,846,860,617
LOC114187455,150,108,148,130,156,151
LOC114188790,481,282,291,485,541,316
LOC114189356,0,0,0,0,0,0
LOC114189333,0,0,0,0,1,0
LOC114188467,0,0,0,0,1,0
LOC114189354,0,0,2,2,1,0
LOC114186775,81,71,77,100,117,131
LOC114189339,0,0,0,0,0,0
LOC114188468,9,2,4,2,8,0
LOC114188156,389,355,401,492,414,426
LOC114189286,7,10,10,8,14,3
LOC114189340,0,0,0,0,0,0
LOC114189347,0,0,0,0,0,2
LOC114188469,2,0,0,2,4,0
LOC114189353,0,0,0,0,1,0
LOC114187105,16,20,0,24,0,4
LOC114188470,0,0,0,0,0,0
LOC114188693,333,313,295,289,258,305
LOC114187790,237,187,145,165,224,222
LOC114187284,500,436,488,435,456,343
LOC114187699,0,0,0,0,0,0
LOC114188471,0,0,0,0,0,1
LOC114187345,0,0,0,0,2,0
LOC114187683,0,0,0,0,0,0
LOC114187765,261,220,196,230,263,257
LOC114187949,254,199,150,273,282,220
LOC114187948,672,414,518,657,688,560
LOC114187688,0,0,0,0,0,0
LOC114187348,0,0,0,0,1,0
LOC114186991,0,1,0,0,0,0
LOC114186561,2,0,6,0,0,2
LOC114188472,2,0,0,0,1,4
LOC114188473,0,0,0,0,0,0
LOC114187273,3,0,5,2,1,2
LOC114186544,63,47,60,55,60,57
LOC114189319,2,0,0,0,1,0
LOC114186545,48,49,34,29,29,60
LOC114186543,103,134,107,107,102,70
LOC114187133,4,4,16,13,8,16
TRNAM-CAU_12,0,0,0,0,0,0
LOC114187025,146,129,130,160,162,161
LOC114187574,738,1859,1688,3350,1815,2247
LOC114188476,2,8,4,7,2,2
LOC114188816,68,63,79,83,111,99
LOC114188477,29,8,8,20,18,16
LOC114188478,8,6,0,9,2,8
LOC114187352,12,8,2,8,18,12
LOC114188479,4,1,1,4,5,0
LOC114187553,28,12,17,25,33,22
LOC114186685,0,0,0,2,1,0
LOC114189137,105,83,91,94,95,118
LOC114188111,262,191,241,313,225,229
LOC114188824,2,0,4,0,2,2
LOC114188131,212,170,230,223,199,191
LOC114186867,92,98,93,61,63,51
LOC114189107,402,335,469,389,319,323
LOC114189008,226,205,195,202,268,205
LOC114188480,0,0,0,0,0,0
LOC114187079,85,46,34,59,34,43
LOC114186670,177,123,108,344,216,286
LOC114188100,112,127,125,192,173,203
LOC114188704,173,188,265,211,218,204
LOC114188839,2,0,2,0,2,0
LOC114188657,2,0,2,0,0,2
LOC114186667,259,198,193,252,232,98
LOC114187292,351,262,405,396,323,266
LOC114186919,0,0,0,0,0,0
LOC114186956,0,0,0,0,0,0
LOC114186724,0,0,0,0,0,0
TRNAA-CGC_6,0,0,0,0,0,0
LOC114186528,2253,1411,1518,2593,2637,2451
LOC114186768,138,101,87,125,128,84
LOC114187041,96,94,84,114,98,102
LOC114186907,113,72,84,77,109,127
LOC114188966,20,16,16,43,28,31
LOC114188714,1001,940,851,1845,1658,1404
LOC114188481,0,0,0,0,0,0
LOC114189134,2,0,0,2,1,0
LOC114189162,2,2,2,2,0,0
LOC114186538,509,317,372,468,618,409
LOC114187207,144,69,77,54,67,54
LOC114187381,291,210,268,483,605,204
LOC114189364,2,6,2,6,2,6
LOC114189357,1,4,4,2,7,6
LOC114188733,85,79,55,64,70,49
LOC114188041,12,0,4,32,0,0
LOC114188042,177,213,170,240,284,186
LOC114188264,168,136,105,138,209,157
LOC114188908,41,19,6,107,201,137
LOC114187760,147,91,127,98,97,133
LOC114187759,19,18,13,15,20,12
LOC114187966,2341,2504,2044,2226,2448,2657
LOC114188811,114,48,41,87,48,37
LOC114187602,68,57,78,33,53,41
LOC114187337,50,31,34,23,55,30
LOC114188721,383,394,332,432,420,446
LOC114188992,102,147,129,69,33,27
LOC114187111,3528,3087,3890,3080,2697,2915
LOC114189104,0,0,0,0,0,0
LOC114186937,142,131,150,64,144,120
LOC114187462,0,0,0,0,2,0
LOC114187262,1108,1002,846,1528,1407,1485
LOC114186751,1661,1458,1740,1727,1801,2122
LOC114186996,523,460,431,695,609,656
LOC114188209,234,137,177,229,218,225
LOC114188482,0,0,0,0,0,0
LOC114188483,0,0,0,1,0,0
LOC114187469,2984,1851,2420,2568,3276,2539
LOC114186936,37,20,30,37,40,31
LOC114187016,61,84,80,86,71,54
LOC114186563,0,0,0,0,0,0
LOC114187372,121,74,88,87,82,97
LOC114186601,37,29,16,28,44,52
LOC114187551,0,0,0,0,0,0
LOC114189117,18,8,11,4,9,11
LOC114186531,246,244,248,289,268,93
LOC114188689,246,199,222,233,280,168
LOC114186900,113,107,93,113,96,98
LOC114187024,98,120,117,132,100,86
LOC114186866,447,428,297,418,384,402
LOC114187530,10,12,14,9,26,12
LOC114189133,3,0,0,0,0,0
LOC114189171,0,0,0,0,0,0
LOC114188946,0,0,0,0,0,0
LOC114188484,0,0,0,0,0,0
LOC114187426,154,185,172,148,149,151
