,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,logP
LOC114188487,91.24301977,-1.026185055,0.348209232,-2.947035746,0.003208361,0.034949299,2.493716754
LOC114166461,56.2846521,-1.019621109,0.346017462,-2.946733101,0.003211503,0.034965214,2.493291716
LOC114177047,3.889942998,5.220457131,1.771924005,2.946208255,0.003216957,0.035006283,2.492554703
LOC114177023,3.860378699,5.210381773,1.768900685,2.945547943,0.003223832,0.035062752,2.491627622
LOC114195956,95.45397356,-1.01582978,0.345246892,-2.942328527,0.003257541,0.035263479,2.48711006
LOC114193638,69.57950304,-1.069630984,0.363687577,-2.941070994,0.003270796,0.035370153,2.485346594
LOC114187919,64.70416968,1.198685808,0.407641663,2.940538016,0.003276428,0.035412654,2.484599379
LOC114194726,81.08961318,1.585204108,0.540183058,2.934568353,0.00334012,0.035933057,2.476237959
LOC114173016,3.477303827,5.062916423,1.72603306,2.933267352,0.003354149,0.036046709,2.474417615
LOC114176095,22.28217928,1.549817543,0.528686535,2.931448863,0.003373849,0.036183662,2.47187435
LOC114177304,65.10142943,-1.022666237,0.348911045,-2.931022825,0.00337848,0.036196007,2.471278703
LOC114180378,67.75104082,1.037857588,0.354669448,2.926267245,0.003430561,0.036716179,2.464634851
LOC114193387,26.21650074,1.738383606,0.594221922,2.92547875,0.003439267,0.036790428,2.463534153
LOC114190552,131.1817161,1.059214934,0.362149056,2.924803795,0.003446735,0.03683244,2.462592149
LOC114183540,32.30316527,1.280825008,0.438213477,2.922833445,0.00346862,0.036990317,2.459843272
LOC114184402,45.76998319,1.139837019,0.390114927,2.92179801,0.003480172,0.037056525,2.458399341
LOC114176135,18.09709656,1.731864239,0.593428566,2.918403896,0.003518283,0.037342638,2.45366922
LOC114188075,148.6932491,3.397037976,1.164052164,2.918286724,0.003519606,0.037342638,2.45350601
LOC114187435,7.473856465,3.174321163,1.089399152,2.913827458,0.003570272,0.037764654,2.447298725
LOC114167224,3.370584167,5.016168111,1.72141411,2.913981059,0.003568516,0.037764654,2.447512404
LOC114183810,233.4025546,3.44535043,1.182745143,2.913011692,0.003579612,0.037844211,2.446164047
LOC114179136,55.29067063,1.830896204,0.628684734,2.912264455,0.003588187,0.037896355,2.445124923
LOC114186127,9.357338216,2.914290774,1.001426354,2.910139884,0.00361267,0.038077618,2.442171678
LOC114184951,20.71357462,1.900130572,0.653385994,2.908128717,0.003635986,0.038303967,2.439377742
LOC114187259,221.0966912,3.070915756,1.056414202,2.90692396,0.003650019,0.038432337,2.437704861
LOC114169075,3.07156083,-5.24771405,1.805421615,-2.906641864,0.003653312,0.038447552,2.437313237
LOC114178966,34.63482494,1.398448897,0.481434311,2.90475536,0.003675403,0.038621427,2.434695092
LOC114169022,10.50483932,2.863198449,0.985925665,2.904071323,0.003683442,0.038686372,2.433746119
LOC114175603,50.15660195,1.030248893,0.355110353,2.901207705,0.003717274,0.038943405,2.429775432
LOC114192286,171.709571,-2.464485584,0.849575775,-2.900842582,0.003721608,0.038949584,2.42926939
LOC114177561,56.19510084,1.35402896,0.467087041,2.898879312,0.00374499,0.039143959,2.426549319
LOC114180338,30.97715646,1.590286017,0.548731167,2.898114985,0.003754129,0.039143959,2.425490777
LOC114177140,17.49340511,2.208117208,0.76224477,2.896861082,0.003769166,0.039249885,2.423754717
LOC114168606,7.709024428,3.22673907,1.114221547,2.895958241,0.003780027,0.039303969,2.422505101
LOC114164062,181.1325549,4.240561201,1.46559572,2.893404466,0.003810902,0.039545949,2.418972216
LOC114176370,22.25640893,1.961392531,0.678004302,2.892890983,0.003817138,0.03959091,2.418262182
LOC114168647,76.4040311,1.346770308,0.465833002,2.891101109,0.003838946,0.039757645,2.415788009
LOC114187414,973.3868957,4.47332361,1.549346953,2.887231682,0.003886479,0.040110163,2.410443636
LOC114193730,3796.963614,2.215041269,0.767310032,2.886761775,0.003892288,0.040150197,2.40979502
LOC114176792,32.80169564,1.306528571,0.452995861,2.884195381,0.003924152,0.040358827,2.406254175
LOC114194356,6.262725335,3.936491574,1.367992788,2.877567491,0.004007542,0.041074342,2.397121945
LOC114166607,21.03933461,1.718765768,0.597508088,2.876556491,0.004020402,0.041125118,2.395730493
LOC114176871,29.90517409,2.095857711,0.729279305,2.873875204,0.004054691,0.041333616,2.392042191
LOC114181296,15.56702544,-2.122286562,0.738725368,-2.872903319,0.004067186,0.041400129,2.390706007
LOC114173807,40.90215002,1.337340315,0.46624575,2.868316364,0.004126627,0.041841421,2.384404811
LOC114191838,27.65497574,1.550994129,0.541775588,2.862798112,0.00419918,0.042391143,2.376835478
LOC114173684,44.77999963,1.38074336,0.483063094,2.858308527,0.004259061,0.042870835,2.37068618
LOC114187071,14.32496431,2.412671441,0.844520652,2.856853097,0.004278638,0.042901853,2.368694444
LOC114162373,7.604105135,3.135298444,1.097087938,2.857836949,0.004265395,0.042901853,2.370040738
LOC114195456,39.63455399,-1.514846395,0.530442283,-2.855817576,0.004292617,0.043021285,2.367277865
LOC114164031,24.9704854,1.574332449,0.551633695,2.853945403,0.004317995,0.043202757,2.36471785
LOC114167418,65.9489362,1.569002591,0.549995304,2.852756341,0.004334184,0.043271129,2.363092655
LOC114179140,10.81396498,2.654363562,0.930602747,2.852305744,0.004340333,0.043311737,2.362476933
LOC114162400,53.26437878,1.105023634,0.387440915,2.852108774,0.004343024,0.043317809,2.362207806
LOC114173109,7.951123347,4.403524508,1.544136202,2.851772079,0.004347626,0.043342937,2.361747807
LOC114162722,27.54295909,1.445749662,0.507511242,2.848704702,0.00438976,0.043671636,2.357559186
LOC114172989,52.04720726,1.171112108,0.411160262,2.848310542,0.004395201,0.04369162,2.35702122
LOC114183696,43.81218757,-1.306505457,0.458826279,-2.847494827,0.004406481,0.043782829,2.355908095
LOC114176089,60.83039904,1.329572947,0.467078585,2.846572269,0.00441927,0.043888938,2.354649494
LOC114184456,30.52354195,4.621793534,1.624582273,2.844911958,0.00444237,0.044035278,2.352385272
LOC114187957,23.48496345,1.791486321,0.629811959,2.844478095,0.004448424,0.044052317,2.351793782
LOC114167473,61.8419046,1.116015626,0.39266035,2.842190777,0.004480467,0.044264292,2.348676702
LOC114177587,3.229937396,4.954390383,1.744657335,2.839749837,0.004514892,0.044519836,2.345352586
LOC114187211,22.3276964,-1.698495059,0.598177927,-2.8394479,0.004519167,0.04454088,2.344941569
LOC114188179,49.30325921,-1.067834032,0.376255405,-2.838056328,0.004538917,0.044608744,2.343047741
LOC114196151,37.91135302,1.208436872,0.425772052,2.838224974,0.00453652,0.044608744,2.343277214
LOC114192277,27.52818884,1.486761655,0.52439772,2.835179481,0.004579995,0.044918213,2.339135024
LOC114163973,109.2354159,-1.182417343,0.418134683,-2.827838471,0.004686345,0.04570919,2.32916578
LOC114179643,56.30735823,3.310873378,1.172373527,2.824077226,0.004741696,0.046100805,2.324066308
LOC114174685,13.87035658,2.240494292,0.794484597,2.820060074,0.004801466,0.046551398,2.318626144
LOC114175743,41.44161447,3.818458812,1.354986576,2.818078703,0.004831197,0.046730766,2.315945288
LOC114177404,3.196010286,4.940825255,1.754445644,2.816174598,0.004859925,0.046964976,2.313370459
LOC114190344,3.196010286,4.940825255,1.754445644,2.816174598,0.004859925,0.046964976,2.313370459
LOC114162765,3.63603235,5.121630309,1.820826377,2.812805423,0.004911136,0.047327973,2.308818049
LOC114191919,6.430867907,3.967422334,1.411147479,2.811486674,0.004931313,0.047478438,2.307037401
LOC114192396,107.3239659,2.660670955,0.946729736,2.810380675,0.004948293,0.04759787,2.305544558
LOC114185099,18.05407893,1.895032136,0.674997601,2.807464994,0.004993311,0.047986523,2.301611413
LOC114166265,7.673028821,3.216619665,1.147727948,2.802597663,0.005069287,0.048559657,2.295053159
LOC114176707,7.544848648,3.266165957,1.166269146,2.800525049,0.005101955,0.048693244,2.292263395
LOC114184493,16.37084152,1.755025339,0.626667764,2.800567445,0.005101285,0.048693244,2.292320444
LOC114168964,44.78542055,1.092607461,0.39011303,2.80074588,0.005098465,0.048693244,2.292560555
LOC114189777,29.76139663,-1.841936372,0.658018435,-2.799216975,0.00512267,0.048801409,2.290503599
LOC114179611,21.08401105,-1.567888308,0.560184329,-2.798879273,0.005128031,0.04882238,2.290049388
LOC114162658,77.12534195,-1.121430295,0.400733197,-2.798446204,0.005134912,0.04885093,2.289466975
LOC114184658,10.52634052,2.516904132,0.900006028,2.796541415,0.005165279,0.049072509,2.286906212
LOC114193519,106.8534575,1.097382731,0.392654039,2.794782742,0.00519346,0.049250291,2.284543174
LOC114168803,26.28767639,1.752982849,0.627822954,2.79216113,0.005235728,0.04956076,2.281022951
LOC114168901,5.953674119,3.851801542,1.380004357,2.791151726,0.005252085,0.049692984,2.279668287
LOC114193851,18.90031536,-1.644051847,0.589167187,-2.79046743,0.0052632,0.049775513,2.278750165
LOC114188679,19.77713363,1.964815404,0.704393419,2.789372176,0.005281034,0.049830925,2.27728105
LOC114189857,23.75769713,1.70843088,0.612541799,2.789084569,0.005285726,0.049852591,2.276895348
LOC114168933,22.46793015,-2.589661497,0.928694148,-2.788497702,0.005295312,0.049920375,2.27610842
LOC114190613,8.575391846,2.713182635,0.973188315,2.787931785,0.005304571,0.049962385,2.275349715
